image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2360899,cat sleeping on top of a shoe that is lying on a mat,6,4,2,0,2,"['dog sleeping on top of a shoe that is lying on a mat', 'cat sleeping on top of a shoe that is lying on a back', 'wolf sleeping on top of a shoe that is lying on a mat', 'cat sleeping on top of a roof that is lying on a mat', 'cat sleeping on top of a fly that is lying on a mat']",62.0,12.0,421.0,319.0
2360900,a picture on a wall2 next to a bed,6,4,2,0,2,"['a picture inside a wall2 next to a bed', 'a picture on a frame2 next to a bed', 'a drawing on a wall2 next to a bed', 'a picture across a wall2 next to a bed', 'a picture on a wall2 next to a box']",7.0,6.0,476.0,367.0
2360903,a picture of buttons and a box on a table,6,4,2,0,2,"['a picture of buttbelows and a box on a table', 'a picture of buttunders and a box on a table', 'a picture of brakes and a box on a table', 'a picture of link and a box on a table', 'a work of buttons and a box on a table']",4.0,41.0,495.0,332.0
2360907,bathroom with bucket by toilet and air hand dryer,6,4,2,0,2,"['bathroom with bucket in toilet and air hand dryer', 'door with bucket by toilet and air hand dryer', 'bathroom with bucket above toilet and air hand dryer', 'bathroom with well by toilet and air hand dryer', 'bathroom with tin by toilet and air hand dryer']",38.0,34.0,462.0,323.0
2360908,a mountain on top of another mountain with snow on it,6,4,2,0,2,"['a ridge on top of another mountain with snow on it', 'a bed on top of another mountain with snow on it', 'a mountain on top of another mountain with air on it', 'a mountain under top of another mountain with snow on it', 'a mountain on top of another mountain with frost on it']",1.0,27.0,496.0,343.0
2360910,boy sticking out head in mirror; spot on mirror,6,4,2,0,2,"['boy sticking out head in gear; spot on mirror', 'butt sticking out head in mirror; spot on mirror', 'boy sticking out face in mirror; spot on mirror', 'boy sticking out head in arm; spot on mirror', 'boy sticking out head in mirror; bottom on mirror']",1.0,9.0,427.0,330.0
2360919,a man with a nose and hand holding a phone,6,4,2,0,2,"['a man with a nose and finger holding a phone', 'a man with a nose and toe holding a phone', 'a boy with a nose and hand holding a phone', 'a man with a nose and hand holding a still', 'a woman with a nose and hand holding a phone']",10.0,39.0,404.0,324.0
2360920,person with a leg and a face,6,3,3,0,1,"['person with a forearm and a face', 'person with a finger and a face', 'head with a leg and a face', 'person with a leg and a head', 'person with a leg and a tail']",148.0,52.0,269.0,295.0
2360922,cat has eyes on table,6,3,3,0,1,"['wolverine has eyes on table', 'cat has eyes below table', 'cat has eyes under table', 'cat has cult on table', 'cat refuse eyes on table']",4.0,55.0,492.0,272.0
2360926,logs on the ground and garbage on the ground2,6,4,2,0,2,"['logs on the ground and soil on the ground2', 'pine on the ground and garbage on the ground2', 'logs on the water and garbage on the ground2', 'logs under the ground and garbage on the ground2', 'olive on the ground and garbage on the ground2']",174.0,133.0,195.0,357.0
2360927,a seat with a plunger by it and a kitten in front of it,6,3,3,0,1,"['a seat with a child by it and a kitten in front of it', 'a slip with a plunger by it and a kitten in front of it', 'a seat with a plunger by it and a calf in front of it', 'a seat with a plunger on it and a kitten in front of it', 'a seat with a plunger in it and a kitten in front of it']",33.0,3.0,254.0,283.0
2360936,a boy wearing a hat on his head,6,4,2,0,2,"['a boy wearing a hat on his foot', 'a boy wearing a hat across his head', 'a boy wearing a cap on his head', 'a youth wearing a hat on his head', 'a boy wearing a hood on his head']",138.0,41.0,250.0,215.0
2360937,tracks in the snow with a shadow on the snow,6,4,2,0,2,"['tracks in the snow with a shadow under the snow', 'tracks in the snow with a shadow inside the snow', 'house in the snow with a shadow on the snow', 'land in the snow with a shadow on the snow', 'tracks in the breeze with a shadow on the snow']",0.0,1.0,484.0,484.0
2360940,"a yellow spot on the road, and a tree stump near the road",6,3,2,1,1,"['a yellow spot on the wall, and a tree stump near the road', 'a yellow spot on the road, and a tree stump in the road', 'a black spot on the road, and a tree stump near the road', 'a yellow spot on the ground, and a tree stump near the road', 'a yellow track on the road, and a tree stump near the road']",0.0,204.0,319.0,169.0
2360963,woman looking at a lady wearing blue jeans and carrying a shopping basket,6,4,1,1,3,"['woman looking at a lady wearing white jeans and carrying a shopping basket', 'woman looking at a lady wearing green jeans and carrying a shopping basket', 'woman looking at a girl wearing blue jeans and carrying a shopping basket', 'catch looking at a lady wearing blue jeans and carrying a shopping basket', 'woman looking at a lady wearing blue coat and carrying a shopping basket']",59.0,41.0,231.0,264.0
2360982,girl holding a racket and wearing a black skirt,6,3,2,1,1,"['boy holding a racket and wearing a black skirt', 'girl holding a racket and wearing a brown skirt', 'girl holding a crow and wearing a black skirt', 'girl holding a racket and wearing a black blue', 'gentleman holding a racket and wearing a black skirt']",252.0,70.0,163.0,252.0
2360992,"man walking down a platform, wearing a black shirt and carrying a bag",6,4,1,1,3,"['man walking down a face, wearing a black shirt and carrying a bag', 'man walking down a beam, wearing a black shirt and carrying a bag', 'man walking down a platform, wearing a black robe and carrying a bag', 'man walking down a platform, wearing a black shirt and carrying a stick', 'walker walking down a platform, wearing a black shirt and carrying a bag']",117.0,146.0,180.0,227.0
2361001,giraffes in their natural habitat,6,3,2,1,1,"['pigs in their natural habitat', 'giraffes near their natural habitat', 'giraffes in their supernatural habitat', 'giraffes in their natural green', 'deers in their natural habitat']",2.0,129.0,482.0,332.0
2361036,"a bicycle on the other side of metal railings, with the metal railings under a roof",6,3,2,1,1,"['a bicycle on the other side of metal railings, with the metal railings on a roof', 'a bicycle on the same side of metal railings, with the metal railings under a roof', 'a bicycle on the other side of metal railings, with the metal railings under a seal', 'a bath on the other side of metal railings, with the metal railings under a roof', 'a bicycle on the other side of metal railings, with the metal railings over a roof']",1.0,15.0,256.0,317.0
2361038,a truck on a road with a yellow sign,6,3,2,1,1,"['a truck on a road with a black sign', 'a truck on a siding with a yellow sign', 'a tank on a road with a yellow sign', 'a truck on a road with a yellow proof', 'a truck under a road with a yellow sign']",38.0,102.0,224.0,206.0
2361072,paper tag connected to blue luggage. there is a brown handle.,6,3,1,2,2,"['paper tag connected to blue tray. there is a brown handle.', 'paper tag connected to yellow luggage. there is a brown handle.', 'paper tag connected to blue luggage. there is a brown scrap.', 'paper tag connected to blue packet. there is a brown handle.', 'paper tag connected to blue luggage. there is a white handle.']",87.0,70.0,191.0,262.0
2361085,clouds in another blue sky. there is a blue sky.,6,3,1,2,2,"['state in another blue sky. there is a blue sky.', 'clouds in another grey sky. there is a blue sky.', 'clouds in another blue neon. there is a blue sky.', 'clouds under another blue sky. there is a blue sky.', 'clouds in another orange sky. there is a blue sky.']",0.0,2.0,498.0,275.0
2361000,rock in water and rock2 in a cave,6,4,2,0,2,"['rock in water and rock2 in a space', 'rock in atmosphere and rock2 in a cave', 'rock in polish and rock2 in a cave', 'rock under water and rock2 in a cave', 'rock in water and rock2 in a delta']",81.0,2.0,372.0,314.0
2361036,bus next to sidewalk and couple next to bus,6,4,2,0,2,"['bus next to promenade and couple next to bus', 'bus next to sidewalk and town next to bus', 'local next to sidewalk and couple next to bus', 'bus next to sidewalk and house next to bus', 'bus next to mall and couple next to bus']",205.0,102.0,278.0,230.0
2361056,bookshelves on a wall and bookshelves on another bookshelf with a man,6,4,2,0,2,"['bookshelves across a wall and bookshelves on another bookshelf with a man', 'bookshelves on a wall and bookshelves on another bookshelf with a square', 'bookshelves below a wall and bookshelves on another bookshelf with a man', 'bookshelves on a screen and bookshelves on another bookshelf with a man', 'vertical on a wall and bookshelves on another bookshelf with a man']",129.0,39.0,369.0,334.0
2361133,a man on a surfboard riding a wave in the water,6,4,2,0,2,"['a man on a surfboard riding a drum in the water', 'a man on a hawk riding a wave in the water', 'a man on a surfboard ridoverg a wave in the water', 'a man across a surfboard riding a wave in the water', 'a man inside a surfboard riding a wave in the water']",76.0,32.0,372.0,186.0
2361166,a daisy in a vase and a table in a painting,6,4,2,0,2,"['a daisy in a kettle and a table in a painting', 'a daisy by a vase and a table in a painting', 'a cosmos in a vase and a table in a painting', 'a daisy in a vase and a wreath in a painting', 'a daisy in a vase and a table in a view']",3.0,5.0,337.0,476.0
2361219,poster on wall2 and poster2 on wall,6,4,2,0,2,"['print on wall2 and poster2 on wall', 'poster inside wall2 and poster2 on wall', 'view on wall2 and poster2 on wall', 'poster across wall2 and poster2 on wall', 'poster on deck2 and poster2 on wall']",299.0,4.0,185.0,327.0
2361219,girl wearing shirt and holding a tool in her hand,6,4,2,0,2,"['girl wearunderg shirt and holding a tool in her hand', 'wife wearing shirt and holding a tool in her hand', 'girl wearing shirt and holding a paper in her hand', 'cat wearing shirt and holding a tool in her hand', 'girl wearing shirt and holding a tool in her fin']",36.0,46.0,324.0,280.0
2361266,the shadow of a towel and toothpaste on a sink,6,4,2,0,2,"['the shadow of a sheet and toothpaste on a sink', 'the shadow of a towel and toothpaste on a toilet', 'the shadow of a towel and toothpaste on a stool', 'the shadow of a towel and toothpaste under a sink', 'the shadow of a towel and toothpaste inside a sink']",2.0,5.0,483.0,351.0
2361282,lines painted on road with a manhole in the street.,6,4,2,0,2,"['lines painted on road with a point in the street.', 'lacrosses painted on road with a manhole in the street.', 'lines painted on road with a manhole in the interstate.', 'laroundes painted on road with a manhole in the street.', 'spray painted on road with a manhole in the street.']",107.0,294.0,223.0,202.0
2361296,there is a mat around the bathroom and a bathtub in the bathroom. there are candles.,6,4,2,0,2,"['there is a mat under the bathroom and a bathtub in the bathroom. there are candles.', 'there is a mat around the bathroom and a bathtub in the bathroom. there are spot.', 'there is a mat around the bathroom and a bathtub near the bathroom. there are candles.', 'there is a mat around the bathroom and a bathtub under the bathroom. there are candles.', 'there is a mat inside the bathroom and a bathtub in the bathroom. there are candles.']",0.0,24.0,372.0,474.0
