image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2359451,a tree on the side and a tree2 in the distance,6,4,2,0,2,"['A tree on the side and an another tree in something. There is no distance.', 'A tree on the side and an another tree in the distance. There is no tree.', 'A tree not on the side and an another tree in the distance', 'A tree on the side and an another tree not in the distance', 'A tree on something and an another tree in the distance. There is no side.']",0.0,2.0,225.0,303.0
2359483,a towel holder attached to a wall with a towel inside a sink,6,4,2,0,2,"['A towel holder attached to a wall with something inside a sink. There is no towel.', 'A towel holder attached to a wall with a towel inside a sink. There is no towel holder.', 'There is no towel holder attached to a wall with a towel inside a sink', 'A towel holder not attached to a wall with a towel inside a sink', 'A towel holder attached to something with a towel inside a sink. There is no wall.']",188.0,3.0,310.0,315.0
2359532,the eyes of a cat in a window with another window in the background,6,4,2,0,2,"['The eyes not of a cat in a window with another window in the background', 'The eyes of something in a window with another window in the background. There is no cat.', 'The eyes of a cat not in a window with another window not in the background', 'The eyes of a cat in something with another window in the background. There is no window.', 'The eyes of a cat in a window with another window in the background. There are no eyes.']",12.0,69.0,317.0,429.0
2359539,"stairs below a window, with a pink/food truck",6,3,2,1,1,"['there are no stairs below a window, with a pink/food truck', 'Stairs below a window, with a pink/food truck', 'Stairs below something, with a pink/food truck. There is no window.', 'Stairs below a window, with a pink/food truck. There are no stairs.', 'Stairs below a window, with something. There is no pink/food truck.']",0.0,0.0,353.0,329.0
2359581,a gray hatchback on a road,6,3,2,1,1,"{'A gray something on a road. There is no hatchback.', 'There is no gray hatchback on a road', 'A gray hatchback not on a road', 'A gray hatchback on something. There is no road.', 'A a hatchback that is not gray on a road'}",51.0,126.0,448.0,235.0
2359599,a steeple mounted on a building with a light and a clock,6,4,2,0,2,"['A steeple mounted on a building with a light and something. There is no clock.', 'A steeple mounted not on a building with a light and a clock', 'A steeple not mounted on a building with a light and a clock', 'A steeple mounted on something with a light and a clock. There is no building.', 'A steeple mounted on a building with a light and a clock. There is no steeple.']",54.0,52.0,222.0,408.0
2359621,light hanging above ramp and light2 beside light3,6,4,2,0,2,"{'There is no light hanging above ramp and another light beside another light', 'Light not hanging above ramp and another light beside another light', 'Light hanging above ramp and another something beside another light. There is no light.', 'Light hanging above something and another light beside another light. There is no ramp.', 'Light hanging above ramp and another light not beside another light'}",8.0,27.0,490.0,297.0
2359639,woman wearing pants on board on floor,6,4,2,0,2,"['Woman wearing pants on something on floor. There is no board.', 'Woman wearing something on board on floor. There are no pants.', 'Woman wearing pants on board on floor. There are no pajamas.', 'There is no woman wearing pants on board on floor', 'Woman not wearing pants on board on floor']",102.0,37.0,376.0,323.0
2359656,chalkboard with frame on wall and fence,6,4,2,0,2,"{'Chalkboard with frame on wall and fence. There is no chalkboard.', 'Chalkboard with something on wall and fence. There is no frame.', 'There is no chalkboard with frame on wall and fence', 'Chalkboard with frame on something and fence. There is no wall.', 'Chalkboard with frame on wall and fence. There is no fence.'}",169.0,0.0,252.0,180.0
2359662,flag pole holding up flag and flag2 flying in the wind,6,4,2,0,2,"['Flag pole holding up flag and another flag flying in the wind. There is no flag pole.', 'Flag pole holding up something and another something flying in the wind. There is no flag.', 'There is no flag pole holding up flag and another flag flying in the wind', 'Flag pole not holding up flag and another flag flying in the wind', 'Flag pole holding up flag and another flag not flying in the wind']",16.0,6.0,468.0,311.0
2359695,lights in the sky and lights on a pole,6,4,2,0,2,"['Lights not in the sky and lights on a pole', 'there are no lights in the sky and lights on a pole', 'Lights in the sky and lights on something. There is no pole.', 'Lights in the sky and something on a pole. There are no lights.', 'Lights in the sky and lights not on a pole']",5.0,14.0,356.0,216.0
2359701,ceiling light in ceiling2 with fixture,6,4,2,0,2,"{'Ceiling light in another ceiling with fixture. There is no fixture.', 'Ceiling light not in another ceiling with fixture', 'There is no ceiling light in another ceiling with fixture', 'Ceiling light in another something with fixture. There is no ceiling.', 'Ceiling light in another ceiling with fixture. There is no ceiling light.'}",1.0,5.0,318.0,173.0
2359704,"electrical wires in the sky, with clouds",6,3,2,1,1,"['Wires that are not electrical in the sky, with clouds', 'Electrical wires in the sky, with clouds. There are no clouds.', 'Electrical something in the sky, with clouds. There are no wires.', 'Electrical wires in something, with clouds. There is no sky.', 'Electrical wires not in the sky, with clouds']",0.0,1.0,377.0,328.0
2359730,woman in a tank top holding up a camera with glasses on,6,4,2,0,2,"{'Woman in a tank top holding up a camera with something on. There are no glasses.', 'Woman in a tank top holding up a camera with glasses on. There is no woman.', 'Woman in a tank top holding up something with glasses on. There is no camera.', 'There is no woman in a tank top holding up a camera with glasses on', 'Woman in something holding up a camera with glasses on. There is no tank top.'}",131.0,92.0,230.0,239.0
2359746,man in a blue canoe with a paddle inside,6,3,2,1,1,"['There is no man in a blue canoe with a paddle inside', 'Man in a blue canoe with a paddle inside. There is no man.', 'Man in a canoe that is not blue with a paddle inside', 'Man in a blue canoe with something inside. There is no paddle.', 'Man not in a blue canoe with a paddle inside']",4.0,48.0,337.0,326.0
2359761,multiple rows of laptops,6,3,2,1,1,"{'There is no multiple rows of laptops', 'Multiple rows of laptops. There is no row.', 'Multiple rows not of laptops', 'Rows that are not multiple of laptops', 'Multiple rows of laptops. There are no laptops.'}",0.0,66.0,497.0,307.0
2359767,a tree with snow and a grove of trees in the background,6,4,2,0,2,"['A tree not with snow and a grove of trees in the background', 'A tree with snow and something of trees in the background. There is no grove.', 'A tree with something and a grove of trees in the background. There is no snow.', 'A tree with snow and a grove of trees in the background. There is no tree.', 'A tree with snow and a grove not of trees in the background']",9.0,44.0,390.0,276.0
2359780,wall beneath window with tile square on wall,6,4,2,0,2,"['Wall beneath window with something square on wall. There is no tile.', 'Wall beneath something with tile square on wall. There is no window.', 'Wall not beneath window with tile square on wall', 'There is no wall beneath window with tile square on wall', 'Wall beneath window with tile square on wall. There is no wall.']",259.0,5.0,212.0,205.0
2359796,watering hole in front of elephants with reserve in the background,6,4,2,0,2,"['Watering hole not in front of elephants with reserve not in the background', 'There is no watering hole in front of elephants with reserve in the background', 'Watering hole in front of elephants with something in the background. There is no reserve.', 'Watering hole in front of elephants with reserve in the background. There is no watering hole.', 'Watering hole in front of something with reserve in the background. There are no elephants.']",1.0,3.0,372.0,496.0
